Window_Minutes,Trial_ID,Model,Target,Cell,RMSE,MAE,MedAE,RMSE_frac,MAE_frac,MedAE_frac,r,R2,m,c
4,63,Random Forest,RUL,5,1521.4802269767035,1407.4324324324325,1374.0,0.5703623951179132,0.5276089159067883,0.5150759878419453,0.941377454667076,-0.20599934126905617,1.1171936387368804,1094.810482612699
4,63,Random Forest,RUL,6,1603.970564389687,1434.2380952380952,1386.0,0.6186112369547003,0.553149678604224,0.5345454545454545,0.9371089025060213,-0.1954515729830968,1.2249377681894695,836.5780248611148
4,63,Random Forest,RUL,7,2056.5830251002353,1772.3478260869565,1944.0,0.5190352184781135,0.44730065837600586,0.4906217995610827,0.9819130605456922,0.3002531812596603,0.5459194718889346,91.5016867473231
4,63,Random Forest,RUL,8,1050.2878330524754,782.8548387096774,539.0,0.26267787676181314,0.19579265832997175,0.13480435659540138,0.935866972151203,0.81089802444129,0.6634366712110001,1625.6620839805332
4,64,Random Forest,RUL,1,545.5868902333712,442.06849315068496,402.0,0.13653700029837537,0.1106307850531368,0.10060335961604389,0.9875778189242242,0.9501145331558797,0.9633987693557896,-240.3619317956663
4,64,Random Forest,RUL,2,785.6414764826845,566.6236559139786,355.25,0.20321139566928012,0.14656097900152973,0.09188777638715061,0.9645757252010762,0.8738593208180196,1.13399651806969,-760.3435276554551
4,64,Random Forest,RUL,3,395.58032613683315,287.73279569892475,205.5,0.10105471866701135,0.07350405164125808,0.05249690976514215,0.9915242980861385,0.9743602700110715,0.9039930638347993,496.63414097786347
4,64,Random Forest,RUL,4,2096.749081441629,2024.5526315789473,2047.5,0.804000656859555,0.7763168516649848,0.7851160443995964,0.9950992679901248,-1.0491402947015058,1.347499782121012,1118.3097787317831
4,64,Random Forest,RUL,5,1487.9729146516217,1387.7105263157894,1383.0,0.6106152349542292,0.5694708423326134,0.5675377969762418,0.9415617715232893,-0.08185826407688168,1.042456889550623,1284.2497902003245
4,64,Random Forest,RUL,6,1233.6586544403908,1078.7027027027027,1115.0,0.4929305638692707,0.4310151187904968,0.44551835853131755,0.9292997150945979,0.3343068221175658,1.0606536158628925,900.4723019215161
4,64,Random Forest,RUL,7,2093.5302658143246,1850.7089552238806,2044.0,0.5156857640057344,0.4558731617647059,0.5034852941176471,0.980910454432701,0.20831641336092643,0.5837658882363072,-140.40032239217254
4,64,Random Forest,RUL,8,1039.9301133369493,774.078125,527.0,0.2635862465487713,0.1962019801980198,0.1335762376237624,0.9287572806281915,0.8071298884701713,0.6675707179229284,1564.0217769446963
4,65,Random Forest,RUL,1,520.1641361834056,443.4428571428571,411.5,0.12916456024419437,0.1101135154310039,0.10218162468960623,0.989940929986335,0.9549433299949125,0.9565667972468398,-208.50257348405754
4,65,Random Forest,RUL,2,858.9629645898809,590.0527777777777,301.5,0.23394361268902794,0.16070434256317143,0.08211529732183387,0.9612671373239536,0.8579763166651606,1.1294771810952522,-800.7942721436242
4,65,Random Forest,RUL,3,412.81817431295815,313.31365079365077,233.8749999999999,0.10517660492049889,0.0798251339601658,0.059585987261146466,0.9884374591148335,0.9686684468401957,0.9051503519602123,501.1918526831502
4,65,Random Forest,RUL,4,2093.7020186399836,2016.2380952380952,1973.5,0.756109069500252,0.7281341358555459,0.7126999140154772,0.991990653940834,-1.1744563567698596,1.3578197085033452,1025.4182833585958
4,65,Random Forest,RUL,5,1410.2408178194908,1313.6337209302326,1255.0,0.5263919719291501,0.49033203124999997,0.46844618055555554,0.9458076226057818,0.0383854053076067,1.0341612012426653,1222.1134794615127
4,65,Random Forest,RUL,6,1494.0284301177137,1327.15,1245.5,0.5735233896805043,0.5094625719769674,0.4781190019193858,0.9329356898652068,-0.06495590357709413,1.1948031345793722,799.0378344207347
4,65,Random Forest,RUL,7,2123.6935133068373,1836.5692307692307,1980.0,0.5214963292971078,0.45098979977332826,0.4862108046845485,0.9780423215302658,0.24991760201952784,0.5456063149209809,65.12320677563687
4,65,Random Forest,RUL,8,1114.1759580846153,863.344262295082,722.0,0.3036851360284251,0.23531724754244862,0.1967917783735478,0.9129028685669879,0.7773005633047727,0.648212134097777,1579.2807276871722
4,66,Random Forest,RUL,1,564.9246548626124,461.089552238806,420.0,0.143479726595129,0.1171076573161486,0.10667172100075814,0.9870615104775708,0.9456771775482778,0.9677719897225576,-282.79478938523425
4,66,Random Forest,RUL,2,760.9841701757432,534.6209677419355,320.0,0.19782397715260408,0.138979035639413,0.08318658280922431,0.9691630863047115,0.8908474967061277,1.1284372073782087,-728.227536984452
4,66,Random Forest,RUL,3,388.74155618875056,277.9591787439614,191.0,0.09552410034552632,0.06830193494776829,0.046933760683760685,0.991698019970524,0.9744495851414084,0.8993087990050896,513.3517764160025
4,66,Random Forest,RUL,4,2026.7493698289022,1948.926587301587,1955.0,0.8153589418851905,0.7840509259259257,0.7864942528735632,0.9931571371941024,-0.9382224182800674,1.3476717141726056,1084.7140406439692
4,66,Random Forest,RUL,5,1595.3719728349615,1472.2682926829268,1353.0,0.5814244523220748,0.5365599999999999,0.49309333333333333,0.9237447672619145,-0.24022428125851514,1.0317540538816974,1385.1382667880293
4,66,Random Forest,RUL,6,1397.5828010226392,1229.5142857142857,1251.0,0.5590331204090556,0.4918057142857143,0.5004,0.9300834450458686,0.07316541485900219,1.1363204989154012,879.684466997211
4,66,Random Forest,RUL,7,2089.7350908667827,1816.8833333333334,1982.5,0.5219987737385802,0.4538426311407161,0.4952123230641132,0.9806798700827015,0.1848045906800878,0.5458415382605071,29.69770849710347
4,66,Random Forest,RUL,8,1075.0475077874466,825.1907692307692,666.0,0.2831364992146841,0.2173314424635332,0.17540518638573743,0.9193639994829185,0.796834732299924,0.6666285051900694,1511.9920756783192
4,67,Random Forest,RUL,1,561.3881087943101,456.40579710144925,430.0,0.14288373112064698,0.11616377720398376,0.10944300995942456,0.9868955027985381,0.944978254233907,0.9703951842149269,-291.0454266763281
4,67,Random Forest,RUL,2,736.6538505447372,508.92537313432837,324.0,0.1881654898455867,0.12999618757148304,0.08276019824628289,0.9676453754380764,0.8993197965066058,1.1045071207809092,-600.7793698631722
4,67,Random Forest,RUL,3,436.46016726837775,331.23880597014926,246.0,0.11427444785846545,0.08672528331379445,0.06440797186400937,0.991428148715334,0.9676816149004005,0.8784404171434875,620.5089142236053
4,67,Random Forest,RUL,4,2081.387964110213,1995.857142857143,2057.0,0.7418388874119903,0.7113543788187373,0.7331466395112016,0.9915575951886852,-1.1495408508380383,1.3750957932001007,943.4455173642892
4,67,Random Forest,RUL,5,1546.482643797714,1413.2702702702702,1275.0,0.5444325197004322,0.49753568030447193,0.4488582302568982,0.9184225750026584,-0.219717518403171,1.0374159191154557,1306.9888351612333
4,67,Random Forest,RUL,6,1469.713759506837,1291.9302325581396,1247.0,0.5750472398434394,0.5054868061874431,0.4879071883530482,0.9376535593790851,0.010899505938642307,1.1975181774955672,777.5756347264469
4,67,Random Forest,RUL,7,2053.59477715832,1783.9649122807018,1878.0,0.5179420455664789,0.44993805309734514,0.4736548672566372,0.977889613826387,0.2607907202378962,0.5472425174607869,71.88054480460022
4,67,Random Forest,RUL,8,960.4839452541146,731.8030303030303,607.0,0.2353078707749501,0.17928359317000742,0.14870824053452114,0.9384885825962168,0.8366846254572056,0.6948386491099727,1410.7798171177758
4,68,Random Forest,RUL,1,521.9207242716487,441.6363636363636,411.5,0.12930468394117423,0.10941441441441441,0.1019481981981982,0.9915557598070875,0.9552164407447498,0.9720695293004047,-298.7776152367842
4,68,Random Forest,RUL,2,680.2664154164621,476.2010582010582,245.0,0.17535509071700947,0.12275231860338243,0.06315466448445171,0.976677224270386,0.9073837698561973,1.1431258998803582,-767.0259777369217
4,68,Random Forest,RUL,3,384.54238291300254,285.8220512820513,201.0,0.0924038997757677,0.06868182378311768,0.04829944547134935,0.9885301134326574,0.974873504728256,0.9334385544567197,322.9790413249843
4,68,Random Forest,RUL,4,1866.62292465756,1786.857142857143,1798.0,0.7632219902221331,0.7306074766355141,0.7351635514018692,0.98703897897314,-0.7404782371123093,1.3159072559269926,1014.2382540757004
4,68,Random Forest,RUL,5,1544.173600548511,1467.625,1444.0,0.6027443422215378,0.5728647769516728,0.5636431226765799,0.9503128097289556,-0.08527158815007274,0.9882351408254468,1497.7654487424275
4,68,Random Forest,RUL,6,1370.869618962767,1192.439024390244,1136.0,0.572942450331024,0.49836901121304794,0.47478083588175335,0.9324376563156463,0.050490347634247645,1.2234060702241616,621.1674270977982
4,68,Random Forest,RUL,7,2137.4794271728797,1880.7777777777778,1967.0,0.5235661116325483,0.4606881804043546,0.48180793157076207,0.9771988229124243,0.223222408555261,0.538213911508822,86.89495174493567
4,68,Random Forest,RUL,8,1077.650165307777,827.4848484848485,638.5,0.2785934622417285,0.2139208773991383,0.16506462984723855,0.9221404170938347,0.7891530008715213,0.6520064870190846,1632.8597555155714
4,69,Random Forest,RUL,1,510.91372396260147,433.8030303030303,393.0,0.1254475661515316,0.10651413690476191,0.09649553571428572,0.9888885426300267,0.9545923256627499,0.9512238110755428,-161.63576389554467
4,69,Random Forest,RUL,2,728.2779114392545,498.8741935483871,304.0,0.18868880279663092,0.12925282072712077,0.07876305892185541,0.9733879063953185,0.8987337724376788,1.1466985900410318,-755.8172999486927
4,69,Random Forest,RUL,3,327.38738907203987,251.33917050691244,199.4000000000001,0.08061166847683268,0.061886531260637694,0.04909769658459096,0.9915328615171638,0.9808837825988928,0.9361007081851047,263.77148637389047
4,69,Random Forest,RUL,4,1990.604879813555,1919.4279279279278,2002.0,0.7616585372606157,0.7344243364357118,0.7660186142709411,0.9900817052713028,-1.2603369922326761,1.349411082499284,1006.2373420446625
4,69,Random Forest,RUL,5,1570.3566760284398,1476.920634920635,1547.0,0.6372461873738596,0.5993301127214171,0.627768115942029,0.9530788517166228,-0.17142080325156828,1.1073930992139467,1212.2733547148364
4,69,Random Forest,RUL,6,1456.0935962278008,1302.8048780487804,1194.0,0.5881757383777324,0.526256157635468,0.48230541871921184,0.9412708860245698,-0.010613669385023838,1.2203453712315406,725.8523126828939
4,69,Random Forest,RUL,7,2074.2522836511193,1793.376811594203,1992.0,0.5238777729572739,0.4529392386530015,0.503103953147877,0.9789805804183622,0.26937045699680284,0.5541862185463816,17.700363668529807
4,69,Random Forest,RUL,8,1145.5048330673446,859.0645161290323,747.0,0.2892924629335046,0.2169531568228106,0.18865173116089615,0.9133914908499129,0.7748569985694295,0.633807794712022,1706.099780616106
4,70,Random Forest,RUL,1,569.6268980923417,463.92424242424244,385.0,0.14605817899803633,0.11895493395493396,0.09871794871794871,0.9870513622737785,0.9448569960861056,0.9691525903800593,-295.52843581556635
4,70,Random Forest,RUL,2,721.1098423915089,509.92473118279565,330.0,0.19388035658401365,0.13710031801098582,0.08872506504770164,0.975867909598225,0.9043769380747648,1.1500520848282823,-751.5915714204626
4,70,Random Forest,RUL,3,426.8382780221882,321.34641025641025,233.0,0.11178278836197515,0.08415598979317754,0.06101933924254633,0.9906912070230288,0.9695095901527458,0.8863288123657656,561.931732005245
4,70,Random Forest,RUL,4,1986.451080378483,1923.6315789473683,1797.0,0.7863035526498162,0.7614375,0.7113125,0.9912709953524335,-0.6743871714702145,1.274740996285674,1229.5490620151386
4,70,Random Forest,RUL,5,1404.4445817950002,1315.9166666666667,1334.5,0.5288703446089958,0.4955334728033473,0.5025313807531381,0.944626612395647,0.11271134729125598,0.9164560019992779,1537.7723946908072
4,70,Random Forest,RUL,6,1492.9049436356313,1335.6097560975609,1278.0,0.5829438351339131,0.5215238095238095,0.49902857142857143,0.9326483161820954,-0.13942831787354382,1.201625832547672,797.6411605486442
4,70,Random Forest,RUL,7,2065.14448647062,1774.2205882352941,1923.5,0.5253641043022902,0.4513542835765058,0.4893303404414515,0.979223368115243,0.2940844028749888,0.5533341793112927,29.481968677814915
4,70,Random Forest,RUL,8,1108.5729596366705,826.674358974359,642.0,0.28235596542470054,0.2105557732497388,0.16351880877742947,0.9189998319331735,0.7921751498217686,0.6607704341406841,1602.5418237020103
4,71,Random Forest,RUL,1,595.2142718481847,490.20588235294116,432.0,0.14606485198728458,0.12029592204980151,0.1060122699386503,0.9863796571986969,0.9361940792043807,0.9812200467466085,-374.765808139486
4,71,Random Forest,RUL,2,783.9023533536545,557.1118357487923,357.0,0.20684230356176733,0.1470008285532186,0.09419885277246655,0.9661909624441215,0.8806027427547366,1.1238827401250762,-738.9389354015567
4,71,Random Forest,RUL,3,403.1325023314629,309.96666666666664,240.33333333333326,0.09976282397404031,0.07670716160479939,0.05947506561679788,0.9913328129580675,0.9720690160703099,0.9078922154767214,542.2693858438126
4,71,Random Forest,RUL,4,2020.6335777561342,1941.5,1919.5,0.7889675574752801,0.7580694143167027,0.7494793926247288,0.9909147747661351,-0.7034897794146053,1.3146088568963514,1135.7517609487875
4,71,Random Forest,RUL,5,1499.2621425962245,1406.3055555555557,1364.0,0.6044057909682428,0.5669316909294513,0.5498768197088466,0.9417537852018416,-0.17691362661247623,1.045374894454253,1293.7506090343127
4,71,Random Forest,RUL,6,1416.9930486773744,1238.55,1266.5,0.5233584667321789,0.45745152354570634,0.4677746999076639,0.9257401576913081,-0.024321855938985726,1.1890362240977448,702.8344232553537
4,71,Random Forest,RUL,7,2105.3780818767586,1822.6617647058824,1997.5,0.5275081413692689,0.4566728076639647,0.500478997789241,0.9794814601750553,0.2833188901181438,0.5574304138454806,-5.582563495048616
4,71,Random Forest,RUL,8,1114.2289045452635,813.1206896551724,562.5,0.28506959181131575,0.20803264225849138,0.14391265990295543,0.9235372615776848,0.7850435011891913,0.6473378790756372,1703.7500485095345
4,72,Random Forest,RUL,1,575.5990057189254,474.8615384615385,390.0,0.13467939298678958,0.11110871130309574,0.09125269978401727,0.9888970554445632,0.9470699236867519,0.9979287090121627,-427.6399286704435
4,72,Random Forest,RUL,2,789.0577419128778,558.0443589743589,364.0,0.20466381972999623,0.14474414737962224,0.09441340782122905,0.9706072862934785,0.8862762945514993,1.1470654520165051,-814.6074709026084
4,72,Random Forest,RUL,3,356.12172438886586,267.61862745098045,200.5,0.09009031718170714,0.06770114087301589,0.05072172619047619,0.9921476692722574,0.977750946819654,0.914291420309914,434.86175814747907
4,72,Random Forest,RUL,4,2003.0199773746403,1922.1785714285713,2015.5,0.7718058628416045,0.7406559633027522,0.7766146788990825,0.9926813447380511,-0.957138248445865,1.3571187668687235,995.3703431264104
4,72,Random Forest,RUL,5,1435.357703446115,1350.0526315789473,1342.0,0.5571357786614134,0.5240245148110316,0.5208988764044944,0.9452303869465475,-0.0033434088004076212,0.9840077704218091,1391.2536651501305
4,72,Random Forest,RUL,6,1704.5014701973014,1540.8809523809523,1647.5,0.6443659923338133,0.5825112511251125,0.6228172817281727,0.9425475388873519,-0.37562675295323933,1.2578881352383668,849.181623214702
4,72,Random Forest,RUL,7,2065.13151316488,1822.7333333333333,2049.5,0.5304276146827602,0.4681678082191781,0.5264126712328767,0.976596546557403,0.22321607241877572,0.554200305185317,-22.719854854834647
4,72,Random Forest,RUL,8,1132.9424333906154,877.5081967213115,705.0,0.28904010220337745,0.22387285654537853,0.179861982434128,0.9128541841823197,0.7756250538138543,0.6361109237191551,1677.342264569672
4,73,Random Forest,RUL,1,601.714243848357,498.375,449.5,0.14385398433431024,0.11914830033619724,0.1074635786327979,0.9876167206227219,0.9364930727675655,0.9990351472587706,-463.37045189332684
4,73,Random Forest,RUL,2,759.9358604337475,549.7385057471264,384.41666666666663,0.1873991492566214,0.13556476757369615,0.09479662698412698,0.9678208833399157,0.8908182762704807,1.1286731327200739,-707.2773703866877
4,73,Random Forest,RUL,3,364.83824601317264,276.7579365079365,224.0,0.09370081328507898,0.07107929066449245,0.057529555646147576,0.9913035278868203,0.9772261272584135,0.9171097863868687,402.23152485663064
4,73,Random Forest,RUL,4,2046.7035935865263,1940.7111111111112,2122.0,0.7707252026058048,0.7308117154811715,0.7990794979079497,0.9890125971498436,-0.8810768577447614,1.3834377425435187,922.4708836899866
4,73,Random Forest,RUL,5,1603.3585687549744,1473.65,1468.0,0.5921915304727514,0.5442843951985227,0.5421975992613112,0.9357376134623752,-0.3701989466706197,1.1537102045031329,1057.4796213077673
4,73,Random Forest,RUL,6,1572.3808423895,1430.4864864864865,1464.0,0.585882086288132,0.5330110775427996,0.5454984894259819,0.9245723162191906,-0.2615884020157442,1.1521768398139316,1000.5632380128823
4,73,Random Forest,RUL,7,2061.662855886792,1774.6567164179105,1958.0,0.53147907404546,0.45749134282416315,0.5047556752597153,0.9819928684756187,0.2855318326731717,0.5382205029810249,83.0521085855464
4,73,Random Forest,RUL,8,1010.3530415932426,767.4776119402985,612.0,0.2541053070073095,0.1930217717717718,0.15391891891891893,0.9257692339644089,0.8132021783013677,0.679640441880847,1471.0863624319752
4,74,Random Forest,RUL,1,553.8538260281864,458.1515151515151,397.5,0.135336366226806,0.11195112921140318,0.09713069233617179,0.9874368232577614,0.9484533868362589,0.9622948033316147,-242.14888454346976
4,74,Random Forest,RUL,2,778.8355666867351,526.6311475409836,275.0,0.21124486246283167,0.14283903957314364,0.07458870609159626,0.961304959497894,0.8787821954089275,1.076762151127466,-600.2208927087501
4,74,Random Forest,RUL,3,354.5941786198361,253.47047619047618,169.33333333333348,0.08651884988847353,0.06184527384527385,0.041316316316316354,0.9905476947333269,0.9777310959532296,0.9388912989109658,346.40418855128075
4,74,Random Forest,RUL,4,2084.9018008603593,2006.474358974359,2037.0,0.77661098599383,0.7473973256924545,0.7587679083094555,0.9916602077798184,-0.9314608580480626,1.335349511840284,1106.189900264676
4,74,Random Forest,RUL,5,1547.6489831353879,1433.275,1411.0,0.5622702936005042,0.5207175295186195,0.5126248864668483,0.9409988105496606,-0.11069989189627849,1.0819156385220228,1207.8022049681342
4,74,Random Forest,RUL,6,1398.2127236271383,1254.0,1200.0,0.557569491016957,0.5000613496932516,0.4785276073619632,0.9485615719403472,0.12690978101932604,1.1807837852121976,785.2139950319748
4,74,Random Forest,RUL,7,2058.143480737334,1789.095238095238,1993.0,0.5019862148139839,0.4363646922183507,0.48609756097560974,0.9805580902213423,0.25243672194520705,0.5585920779875624,60.16930564782003
4,74,Random Forest,RUL,8,1056.5971810208355,784.6617647058823,534.5,0.274126700913456,0.20357497138496755,0.13867226249523082,0.9148267285251593,0.7841290905920387,0.6598823299169885,1592.556490128785
4,75,Random Forest,RUL,1,568.8369238595064,465.3918918918919,421.0,0.14078238249365713,0.11518060200668896,0.10419397993311037,0.984360200911959,0.9433958801227728,0.9595800195250608,-218.31656537828593
4,75,Random Forest,RUL,2,823.1973282693775,561.1746031746031,305.0,0.21350939349926218,0.14554960889254837,0.07910662824207493,0.9604561780029934,0.8627682355546349,1.1222688991592435,-756.3034223139725
4,75,Random Forest,RUL,3,404.0032138166645,321.2741935483871,248.0,0.10116397114956867,0.08044830371567044,0.06210016155088853,0.9907981717755829,0.9726096906710625,0.9074842358192224,513.127471147752
4,75,Random Forest,RUL,4,1997.5028994555512,1919.5,1797.0,0.7668658297726979,0.7369195612431445,0.6898903107861061,0.9914940152750077,-0.6815407432006271,1.3146186999483958,1099.9931958487032
4,75,Random Forest,RUL,5,1346.036531026236,1221.2,1178.0,0.5628587644673627,0.5106571087216248,0.4925925925925926,0.9265351743894455,0.09315266848079229,0.9857646703112618,1255.2427741413553
4,75,Random Forest,RUL,6,1424.2983289078625,1284.8648648648648,1282.0,0.5759457723452559,0.5195628415300546,0.5184043715846994,0.9585229960034027,-0.0065195071035082375,1.2860405552334004,545.2240323282101
4,75,Random Forest,RUL,7,1966.2978681907819,1686.274193548387,1857.0,0.519652463034222,0.4456479113384484,0.49076726342710997,0.9710855423445892,0.29000194117523415,0.5472425031099695,84.83723823227585
4,75,Random Forest,RUL,8,1094.94586831745,849.7878787878788,682.5,0.2884887317722623,0.22389620758483034,0.17982035928143714,0.9229174860764426,0.7851822480431706,0.6371101488584803,1641.39254107501
4,76,Random Forest,RUL,1,510.56447634656513,436.59154929577466,419.0,0.1253027231960115,0.10714828897338403,0.10283097131005876,0.9908554637010293,0.957813093379118,0.957838386296451,-208.43162190934302
4,76,Random Forest,RUL,2,710.0867318658233,484.9532828282828,296.0,0.18242788751710523,0.12458900999091733,0.07604515375632542,0.97109599041003,0.9097369852388093,1.0875486809086101,-590.2601938195234
4,76,Random Forest,RUL,3,433.31317377663015,319.4807692307692,234.0,0.1111936687543662,0.08198282668772207,0.06004737465455981,0.9874646367202355,0.966263708846365,0.9014159626996725,518.8044099718925
4,76,Random Forest,RUL,4,2046.6180347385193,1962.754385964912,1942.5,0.7769379152853519,0.745101565101565,0.7374125874125874,0.9929873857658432,-0.7818929370955106,1.3427596480839348,1059.8533129859152
4,76,Random Forest,RUL,5,1413.5260930117279,1315.701388888889,1272.5,0.5756441102762693,0.5358059954751131,0.5182126696832579,0.9478870866025473,0.09463785373895173,1.030743000391587,1240.2102434828823
4,76,Random Forest,RUL,6,1411.5189581549266,1204.2820512820513,1239.0,0.5704584390470688,0.4867046632124353,0.5007357512953369,0.9397926066773911,0.055102441739368846,1.2790312864421258,480.9354066239702
4,76,Random Forest,RUL,7,2027.1384909616959,1770.9538461538461,1871.0,0.5220443815868075,0.45606973058637085,0.48183438985736926,0.9812460462447208,0.2918235823420815,0.5734341376742014,-69.82732844566878
4,76,Random Forest,RUL,8,1115.586150423352,815.6065573770492,594.0,0.28689188522691594,0.20974704890387857,0.15275716694772343,0.9226807434501898,0.7853295506801359,0.6502123570379602,1687.6004739441953
4,77,Random Forest,RUL,1,627.7227472838841,517.6101694915254,428.0,0.15915617571873297,0.1312376450365277,0.10851740438332617,0.9824860258617715,0.9308720188267122,0.9542919420502555,-261.77516805244585
4,77,Random Forest,RUL,2,741.1540141747008,537.8787878787879,378.0,0.20305589429443857,0.1473640514736405,0.10356164383561643,0.9712324940246628,0.8906566977817321,1.1465956901361722,-745.5591174818773
4,77,Random Forest,RUL,3,337.5740778918253,253.90322580645162,187.5,0.08259507825293279,0.06212312549329124,0.045876085240726124,0.9932663749445312,0.9796804965210131,0.9076422117079513,434.60425085815024
4,77,Random Forest,RUL,4,1968.6961266341716,1879.560975609756,1899.0,0.7679975375071459,0.7332254995242625,0.7408087535680304,0.9910756625860748,-0.9123426053010066,1.3679595233203206,936.3281487569341
4,77,Random Forest,RUL,5,1608.8928347923468,1521.6410256410256,1476.0,0.6097844563352918,0.576715257531584,0.5594169096209912,0.9481150985275355,-0.18028979602849105,1.0441650478451683,1405.1132455572344
4,77,Random Forest,RUL,6,1432.2465212249515,1268.9268292682927,1293.0,0.5973764737560835,0.5292573753814853,0.5392980671414038,0.931984515898189,-0.05170427051690285,1.1962324171333063,776.1061803852671
4,77,Random Forest,RUL,7,2068.7835044793346,1769.4492753623188,1890.0,0.5234545720904806,0.44771543821048765,0.4782178217821782,0.981321213178985,0.2907189718152484,0.5467787617088377,67.52799539130419
4,77,Random Forest,RUL,8,1044.5945385650837,808.0625,607.5,0.26561005350880157,0.2054668255860151,0.15446960667461263,0.913050955953181,0.795000435091511,0.6681484576634311,1480.8286438455373
4,78,Random Forest,RUL,1,572.007160074479,464.80882352941177,394.0,0.14326514506469457,0.11641620626151013,0.09868139963167588,0.9866065147981269,0.9406764775331675,0.9793831546299187,-342.2283306179824
4,78,Random Forest,RUL,2,803.1481743824666,545.9797222222222,282.5,0.2169693402203872,0.14749564760618342,0.07631697433588475,0.9624420733678288,0.8740428925906057,1.1177988155361813,-690.6761155097666
4,78,Random Forest,RUL,3,391.76854621297025,277.4365671641791,169.0,0.10317803693501969,0.07306702044025158,0.04450864779874214,0.9909394550841437,0.9728298721050145,0.9116896796765694,487.54570383503676
4,78,Random Forest,RUL,4,2050.804482101969,1983.357142857143,2048.0,0.8027380079057101,0.7763373718546133,0.8016402609506058,0.991979772648056,-0.9291803234270055,1.3112747777381948,1188.1241987783724
4,78,Random Forest,RUL,5,1552.6304619423618,1441.837837837838,1305.0,0.5654264477546003,0.5250787401574804,0.475246062992126,0.944268510922756,-0.12092936185533398,1.0939675493179712,1183.808026737677
4,78,Random Forest,RUL,6,1403.6023342886378,1243.923076923077,1253.0,0.5512637566692535,0.4885498489425982,0.49211480362537763,0.9427218071455024,0.0433662289775123,1.2239934107190737,646.4219055280996
4,78,Random Forest,RUL,7,2087.9035737632457,1819.2698412698412,1927.0,0.5184782228895722,0.45176980685849427,0.47852187623176984,0.9815641833047097,0.25387028707205483,0.5629320160591308,-21.235753558752858
4,78,Random Forest,RUL,8,1029.2039810530198,785.8384615384615,674.0,0.2589944203191881,0.19775261324041812,0.16960898180410375,0.9296241832916442,0.8174005650823403,0.6740832628157684,1465.0429725336476
4,79,Random Forest,RUL,1,553.4828798125684,432.5964912280702,349.0,0.13885794079804753,0.1085299295774648,0.08755721830985916,0.9863860801261126,0.9405075089061566,0.9895625403466822,-365.3791081888832
4,79,Random Forest,RUL,2,771.670379503564,534.6984126984127,275.0,0.2121083503871053,0.1469720767888307,0.0755890052356021,0.9703328107745511,0.8899495637451702,1.126772845756049,-747.5926388458171
4,79,Random Forest,RUL,3,474.85550433789854,322.5833333333333,198.5,0.11660844581285366,0.07921555252387448,0.04874488403819918,0.989149323089396,0.9617893330474168,0.8735110984424521,693.2575824537915
4,79,Random Forest,RUL,4,2069.7933383346835,1993.7317073170732,1981.0,0.7728736509264301,0.744471766848816,0.7397176684881603,0.9930209097404942,-0.9557437477934505,1.3402391220513719,1082.554741433158
4,79,Random Forest,RUL,5,1502.541455334927,1396.725,1393.0,0.5823804090445454,0.5413662790697674,0.539922480620155,0.9395114288279335,-0.021968595808247615,1.020624688787289,1343.5133029287945
4,79,Random Forest,RUL,6,1467.3935246202911,1313.7073170731708,1315.0,0.5784916779753071,0.5179038461538462,0.5184134615384616,0.9320702030556167,-0.05810349329404474,1.193239262871108,790.2711380830432
4,79,Random Forest,RUL,7,2093.5982164214984,1832.1475409836066,1900.0,0.5244742965162685,0.4589774127310062,0.4759753593429158,0.9777576442946839,0.25780595481228674,0.5575553583617746,-6.585733788396276
4,79,Random Forest,RUL,8,1147.167387590632,890.2878787878788,712.5,0.2853865344175715,0.22148134187712024,0.17725216735770827,0.9178072582160404,0.7799813247257186,0.6313216398734196,1720.5055900239688
4,80,Random Forest,RUL,1,508.6563904340648,423.5,389.5,0.1257768529073324,0.10472000000000001,0.09631272727272727,0.9904435310235596,0.9587628570758899,0.9550921617369889,-185.94624231870625
4,80,Random Forest,RUL,2,829.183125783838,567.3756613756614,314.0,0.2204157676134253,0.15082137834036569,0.08346835443037974,0.9659181424832467,0.8556101216554282,1.1712256234099931,-924.9413663730404
4,80,Random Forest,RUL,3,374.4639804067327,284.5037878787878,225.5,0.09336842730201873,0.0709378541745372,0.05622591613146959,0.9890531793878354,0.9764127963142599,0.9368938178702215,273.05236984473305
4,80,Random Forest,RUL,4,2049.3384628057743,1986.8918918918919,1916.0,0.7390401863919459,0.7165204678362573,0.6909551656920078,0.9904532362294227,-1.0660287029983322,1.3019251997930206,1149.6614730063825
4,80,Random Forest,RUL,5,1494.824125663841,1362.0555555555557,1399.5,0.581769389447549,0.5300972972972974,0.5446702702702703,0.9113815548883365,-0.15816516359186217,0.9831138644153206,1404.8879872661903
4,80,Random Forest,RUL,6,1301.7109660075812,1149.2439024390244,1181.0,0.5321051805215437,0.4697806580259222,0.4827617148554337,0.942156663143743,0.2082178703070533,1.1649223054300024,722.9095796431881
4,80,Random Forest,RUL,7,2167.634257478311,1906.1451612903227,2057.5,0.5147197394241873,0.4526273458445041,0.48856759862121796,0.9755959245590111,0.23459283207040793,0.5506868743201031,57.784792177759186
4,80,Random Forest,RUL,8,1083.5901588483264,828.9558823529412,706.0,0.27250048373404656,0.20846523668639055,0.17754437869822484,0.9305355999608005,0.8069094445724756,0.6609699354438554,1600.6871978820805
